CUSTOMER_CODE|CUSTOMER_CODE_DESC|BILL_NUMBER|BILL_DATE|PMH_CATEGORY|PMH_CATEGORY_DESC|MONTH|USL_OUTLET_CODE|USL_OUTLET_CODE_DESC|CCF_REASON|CCF_DESC|SALESMAN_CODE|SALESMAN_CODE_DESC|SECONDARY_CHANNEL_CODE|SECONDARY_CHANNEL_CODE_DESC|CBU_CODE|CBU_CODE_DESC|BOM_HEADER_CBU_CODE|BOM_HEADER_CBU_CODE_DESC|SKU7_CODE|SKU7_CODE_DESC|BOM_HEADER_SKU7_CODE|BOM_HEADER_SKU7_CODE_DESC|SALES_DELIVERY_DATE|TOTAL_SALES_VALUE_LKR|TOTAL_SALES_VALUE_GSV|TOTAL_SALES_QTY_CASES|TOTAL_SALES_QTY_KGS|CHANNEL_CODE|CHANNEL_CODE_DESC|BASEPACK_CODE
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1117|Oral Care|20221|||||||||94003745|SIGNAL EXPT PROTECT SENSITIVE 40G|||||||2022-01-31|0|0.0|0|0|||42017
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1118|Deodorants & Fragrances|20221|||||||||94012057|Rexona Powder dry Roll-on x 50ml|||||||2022-01-31|0|517052.4356|62|77|||42139
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CF1070|Scratch Cooking Aids|20221|||||||||94010495|Knorr Maldive Fish Powder Mix 40g|||||||2022-01-31|0|0.0|327|157|||42154
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1119|Home & Hygiene|20221|||||||||94007876|VIM ANTIBAC LQD(PET) 500ML|||||||2022-01-31|0|1028297.706|199|2475|||42047
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1119|Home & Hygiene|20221|||||||||94003858|VIM NEEM BAR 100G|||||||2022-01-31|0|0.0|0|0|||42046
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2342|Fabric Enhancers|20221|||||||||94008203|COMFORT GREEN 220ML|||||||2022-01-31|0|532011.7528|60|521|||42025
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2342|Fabric Enhancers|20221|||||||||94008224|COMFORT ANTIBAC 860ML|||||||2022-01-31|0|1302756.068|128|1741|||42026
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1117|Oral Care|20221|||||||||94004052|CUP Eucaliptus mint 150g|||||||2022-01-31|0|0.0|0|0|||42150
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CF1812|Functional Nutrition|20221|||||||||94009055|Horlicks Chocolate 400g carton|||||||2022-01-31|0|0.0|0|0|||42930
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2026|Skin Cleansing|20221|||||||||94011633|Lux Bright Glow x 100g C+E|||||||2022-01-31|0|1237622.489|132|1898|||41891
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2026|Skin Cleansing|20221|||||||||94011630|Lux Soft Glow x 100g New|||||||2022-01-31|0|988350.084|105|1515|||41890
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1116|Hair Care|20221|||||||||94006076|SUNSILK PERFECT STRAIGHT SHAMPOO 180ML|||||||2022-01-31|0|0.0|0|0|||42209
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1116|Hair Care|20221|||||||||94005656|SSK PERFECT STRAIGHT COND 180ML|||||||2022-01-31|0|0.0|0|0|||42211
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1118|Deodorants & Fragrances|20221|||||||||94005373|REX MEN AP DEO R/ON QUANTUM 50ML|||||||2022-01-31|0|406056.657|49|64|||42136
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2027|Skin Care|20221|||||||||94010022|Pears Active Floral Cream 200ML|||||||2022-01-31|0|249933.7601|50|242|||41904
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2027|Skin Care|20221|||||||||94011924|Ponds Pimple Clear FW 50g|||||||2022-01-31|0|331458.3599|33|80|||42212
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2027|Skin Care|20221|||||||||94007311|Ponds AM Day Cream 20g ind|||||||2022-01-31|0|194340.2933|24|6|||42033
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1119|Home & Hygiene|20221|||||||||94004521|Vim 100g*3 Multipack|||||||2022-01-31|0|1788659.855|513|7381|||42258
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2026|Skin Cleansing|20221|||||||||94011068|Lux Sandal & Cream x 100g NF|||||||2022-01-31|0|326297.7082|35|500|||42272
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2026|Skin Cleansing|20221|||||||||94011067|Lux Fresh Splash x 100g NF|||||||2022-01-31|0|348537.8678|37|534|||42274
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2026|Skin Cleansing|20221|||||||||94007043|Lux Nature Pure 100g new|||||||2022-01-31|0|0.0|0|0|||42275
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2026|Skin Cleansing|20221|||||||||94011654|Lux Purple Lotus 100g price off/DTMT|||||||2022-01-31|0|0.0|0|0|||42273
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1116|Hair Care|20221|||||||||94004621|DOVE INT REPR SHMPOO 340ML|||||||2022-01-31|0|622546.4571|68|452|||42900
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1116|Hair Care|20221|||||||||94011947|Dove HFR SH RL X 180ml|||||||2022-01-31|0|552043.5946|88|390|||40212
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2027|Skin Care|20221|||||||||94004695|Ponds BB bream 18g|||||||2022-01-31|0|117375.0094|26|6|||42283
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2027|Skin Care|20221|||||||||94004693|Ponds BB Cream 9g|||||||2022-01-31|0|336930.5825|79|13|||42282
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2026|Skin Cleansing|20221|||||||||94004701|Lux Delicate Embrace 100gX144|||||||2022-01-31|0|0.0|0|0|||42345
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2026|Skin Cleansing|20221|||||||||94004702|Lux Sweet Temptation 100gX144|||||||2022-01-31|0|254613.9565|25|355|||42346
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2026|Skin Cleansing|20221|||||||||94008182|Lifebouy Lemon Fresh 100g|||||||2022-01-31|0|33987.03188|4|55|||42361
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2341|Fabric Cleaning|20221|||||||||94010683|Surf Excel with Comfort x 2KG|||||||2022-01-31|0|1270298.271|266|4254|||42349
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1117|Oral Care|20221|||||||||94005974|Close Up Red Hot 80g|||||||2022-01-31|0|0.0|0|0|||42452
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2027|Skin Care|20221|||||||||94009349|Vaseline Advanced Repair 400ml|||||||2022-01-31|0|1928.287625|0|1|||43161
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2027|Skin Care|20221|||||||||94009351|Vaseline Advanced Repair 100ml|||||||2022-01-31|0|717741.8757|112|279|||42430
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1118|Deodorants & Fragrances|20221|||||||||94009801|Axe signature intense 122ml|||||||2022-01-31|0|1269.409807|0|0|||42456
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1118|Deodorants & Fragrances|20221|||||||||94009803|Axe signature mysterious 122ml|||||||2022-01-31|0|5712.344132|1|1|||42457
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CF1070|Scratch Cooking Aids|20221|||||||||94010257|Knorr Chicken Cub Plastic Container 280G|||||||2022-01-31|0|0.0|26|175|||40083
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2341|Fabric Cleaning|20221|||||||||94010619|Rin Refresh X 1kg|||||||2022-01-31|0|1829208.289|626|11275|||41926
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2026|Skin Cleansing|20221|||||||||94011718|Pears Pure & Gentle Soap90g x144|||||||2022-01-31|0|293038.9203|31|402|||42386
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CF1070|Scratch Cooking Aids|20221|||||||||94005551|Knorr20gx06+leaflet+container(40416544)|||||||2022-01-31|0|0.0|0|0|||40082
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2341|Fabric Cleaning|20221|||||||||94011567|SLT Lemon&Rosex110g|||||||2022-01-31|0|845814.2437|122|1611|||42371
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2027|Skin Care|20221|||||||||94009355|VASELINE DEEP RESTORE 400ML|||||||2022-01-31|0|717155.408|94|451|||43159
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2026|Skin Cleansing|20221|||||||||94012385|Pears Active Floral Soap 90g|||||||2022-01-31|0|337040.7303|36|462|||42474
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2026|Skin Cleansing|20221|||||||||94010040|Pears Herbal Soap 90g|||||||2022-01-31|0|287062.555|30|393|||42475
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1116|Hair Care|20221|||||||||94010772|Sunsilk L&H Growth Shampoo 180ml|||||||2022-01-31|0|27378.71208|5|23|||42445
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2026|Skin Cleansing|20221|||||||||94012327|Lifebuoy Kitchen Fresh Handwash*200ml|||||||2022-01-31|0|425555.5894|96|469|||42437
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2026|Skin Cleansing|20221|||||||||94006476|LB kitchen Fresh Refill Pouch180ml|||||||2022-01-31|0|911166.7396|293|1273|||42438
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1117|Oral Care|20221|||||||||94010067|Signal Triple Clean MT Medium|||||||2022-01-31|0|0.0|25|52|||43357
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1116|Hair Care|20221|||||||||94005658|Sunsilk Black Shine Conditioner 180ml|||||||2022-01-31|0|385826.3783|74|314|||42479
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CF1070|Scratch Cooking Aids|20221|||||||||94005790|Knorr Maldvfish MT pck+lunch box+leaflet|||||||2022-01-31|0|0.0|0|0|||42154
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2027|Skin Care|20221|||||||||94006423|Pd'sW/B 25g + Pd’s F/W15gPO40508653MTNC|||||||2022-01-31|0|0.0|0|0|||40766
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1116|Hair Care|20221|||||||||94005717|Sunsilk S&S 700ml Shampo|||||||2022-01-31|0|0.0|0|0|||42480
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2341|Fabric Cleaning|20221|||||||||94012119|SLDP Lemon&Rose RL1kg|||||||2022-01-31|0|4400400.642|1395|25105|||41950
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CF1070|Scratch Cooking Aids|20221|||||||||94005971|Knorr 2 P/P+1MF+leaflet + canister free|||||||2022-01-31|0|0.0|0|0|||41316
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2027|Skin Care|20221|||||||||94005099|FAL ADV MV 50G Blue Lens|||||||2022-01-31|0|0.0|0|0|||40283
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1116|Hair Care|20221|||||||||94005999|Clear shamp 80ml+Ponds WB FF 15g Free|||||||2022-01-31|0|0.0|0|0|||40103
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2341|Fabric Cleaning|20221|||||||||94011566|Sunlight Nilmanelx110g|||||||2022-01-31|0|0.0|0|0|||42500
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2342|Fabric Enhancers|20221|||||||||94005931|Comfort PINK 800ml+Face Towel(40466192)|||||||2022-01-31|0|0.0|0|0|||40162
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2027|Skin Care|20221|||||||||94006518|Vas cocoa 400ml+Rex 25ml Free40547867K|||||||2022-01-31|0|0.0|0|0|||42158
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1117|Oral Care|20221|||||||||94012519|Sig Junr TBx180|||||||2022-01-31|0|614573.27|54|155|||40975
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1118|Deodorants & Fragrances|20221|||||||||94006189|PB Cologne 100ml+Signal Jnr TB free-K|||||||2022-01-31|0|0.0|0|0|||42196
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2027|Skin Care|20221|||||||||94005822|Ponds Leave On Clearing Gel 20g|||||||2022-01-31|0|0.0|0|0|||42494
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2027|Skin Care|20221|||||||||94006322|Vase AR 300m+face towel free(40498966)|||||||2022-01-31|0|0.0|0|0|||42431
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1117|Oral Care|20221|||||||||94006348|Closeup80g+Signl fightrTB free40510055MT|||||||2022-01-31|0|0.0|0|0|||42452
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1116|Hair Care|20221|||||||||94008607|Lifebouy Health Thick&Strng Shampo 80ml|||||||2022-01-31|0|21188.8304|4|16|||42484
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2342|Fabric Enhancers|20221|||||||||94006249|Comfort 800ml+Laundry Bag Free40501086MT|||||||2022-01-31|0|0.0|0|1|||40162
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2341|Fabric Cleaning|20221|||||||||94006227|Surf Excel 2kg+Canister Free(40495293)-K|||||||2022-01-31|0|0.0|0|0|||42349
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1118|Deodorants & Fragrances|20221|||||||||94010525|Axe Black Rock 135ml|||||||2022-01-31|0|2744.563663|0|1|||42517
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1118|Deodorants & Fragrances|20221|||||||||94010513|Axe Gold Temptation Rock 135ml|||||||2022-01-31|0|489630.1574|74|111|||42518
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2027|Skin Care|20221|||||||||94006305|Dove Deep Pure 50g|||||||2022-01-31|0|0.0|0|0|||42504
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2027|Skin Care|20221|||||||||94006307|Dove Inner Glow 50g|||||||2022-01-31|0|0.0|0|0|||42505
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2026|Skin Cleansing|20221|||||||||94006488|LUX Magical Spell 240ML|||||||2022-01-31|0|678175.3467|55|640|||42525
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2026|Skin Cleansing|20221|||||||||94006489|LUX V/Touch 240ml|||||||2022-01-31|0|0.0|4|42|||40647
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2026|Skin Cleansing|20221|||||||||94006490|LUX S/Touch 240ml|||||||2022-01-31|0|0.0|1|8|||40588
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2027|Skin Care|20221|||||||||94007006|FAL Pollution out face wash 50g|||||||2022-01-31|0|0.0|2|4|||42488
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2341|Fabric Cleaning|20221|||||||||94010282|Surf Matic Liquid Top Load 1.0L|||||||2022-01-31|0|6416859.752|964|11568|||42530
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2341|Fabric Cleaning|20221|||||||||94006391|Surf Matic Lqd Top Load 500ml|||||||2022-01-31|0|207460.7147|37|385|||42531
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2341|Fabric Cleaning|20221|||||||||94006393|Surf Matic Lqd Front Load 500ml|||||||2022-01-31|0|0.0|1|14|||42532
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2027|Skin Care|20221|||||||||94006479|Vasln 300ml+Pears crm 200ml+Pouch Free-K|||||||2022-01-31|0|0.0|0|0|||41202
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2027|Skin Care|20221|||||||||94006457|Ponds WB FF 50g+Face crm25g+Pouch free-K|||||||2022-01-31|0|0.0|0|0|||40765
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CF1070|Scratch Cooking Aids|20221|||||||||94010567|Knor Biriyani Mix 20g MT|||||||2022-01-31|0|939429.2959|63|180|||42508
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CF1070|Scratch Cooking Aids|20221|||||||||94010566|Knor Chicken Curry Mix 15g MT|||||||2022-01-31|0|283349.7097|35|77|||42510
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CF1070|Scratch Cooking Aids|20221|||||||||94006297|Knor Nasi Goreng 20g MT|||||||2022-01-31|0|0.0|0|0|||42512
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CF1070|Scratch Cooking Aids|20221|||||||||94006298|Knorr Polos Cury Mix 20g MT|||||||2022-01-31|0|0.0|0|0|||42514
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CF1070|Scratch Cooking Aids|20221|||||||||94006299|Knor Deviled Mix 20g MT|||||||2022-01-31|0|0.0|0|0|||42516
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1117|Oral Care|20221|||||||||94009444|Closeup Peppermint Splash 120g|||||||2022-01-31|0|504613.276|78|450|||40127
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1118|Deodorants & Fragrances|20221|||||||||94010050|Pears Bedtime Glass Cologne 100ML|||||||2022-01-31|0|354255.45|68|150|||40678
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2027|Skin Care|20221|||||||||94010017|Pears Bedtime Cream 100ML|||||||2022-01-31|0|167284.1924|26|127|||42000
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2026|Skin Cleansing|20221|||||||||94012386|Pears Bedtime Soap 90g|||||||2022-01-31|0|158275.1676|17|217|||42476
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2026|Skin Cleansing|20221|||||||||94006810|Lux BW V/Touch240ml+Loofah 40513163K|||||||2022-01-31|0|0.0|0|0|||40647
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1116|Hair Care|20221|||||||||94011965|DoveOxMoisSH RLX180ml|||||||2022-01-31|0|1239930.377|197|875|||42497
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1116|Hair Care|20221|||||||||94011966|DoveOxyMoisCondi RLX180ml|||||||2022-01-31|0|676062.9076|107|454|||42498
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2026|Skin Cleansing|20221|||||||||94006576|Lux Charming Magnolia 100g|||||||2022-01-31|0|0.0|0|0|||42567
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2026|Skin Cleansing|20221|||||||||94006577|Lux Elegant Gardenia 100g|||||||2022-01-31|0|0.0|0|0|||42568
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2026|Skin Cleansing|20221|||||||||94006578|Lux Hypnotic Rose 100g|||||||2022-01-31|0|0.0|0|0|||42569
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1117|Oral Care|20221|||||||||94006771|Signal JuniorTB+Sticker Free 40595344NT|||||||2022-01-31|0|0.0|0|0|||40975
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2341|Fabric Cleaning|20221|||||||||94008823|SURF MATIC 1KG+WATER BOTTLEFREE/MT|||||||2022-01-31|0|0.0|0|0|||40913
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1117|Oral Care|20221|||||||||94006776|CloseupRH120g+LBCARE100g Free40594890MT|||||||2022-01-31|0|0.0|0|1|||40129
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2026|Skin Cleansing|20221|||||||||94008406|PB P&G Multipack 380g|||||||2022-01-31|0|2956650.934|348|4755|||42609
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2026|Skin Cleansing|20221|||||||||94008405|PB Active Floral Multipack 380g|||||||2022-01-31|0|0.0|103|1408|||42610
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2027|Skin Care|20221|||||||||94010072|Pears Pure & Gentle Talc 90g|||||||2022-01-31|0|144201.8|13|168|||42606
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2026|Skin Cleansing|20221|||||||||94010070|Pears Head to Toe 100ML|||||||2022-01-31|0|198362.8|39|194|||42557
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2027|Skin Care|20221|||||||||94009859|Pears Baby Pure & Gentle Oil 100ML|||||||2022-01-31|0|82656.87|17|67|||42607
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1116|Hair Care|20221|||||||||94010073|Pears Pure & Gentle Baby Shampoo 100ML|||||||2022-01-31|0|150186.8122|34|167|||42608
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2026|Skin Cleansing|20221|||||||||94006805|Lux soap 100gx3+Canistr Free(40596467)K|||||||2022-01-31|0|0.0|0|0|||41891
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2026|Skin Cleansing|20221|||||||||94006855|LB KF HW 200ml+LB HW180mlx2 PO40594829MT|||||||2022-01-31|0|0.0|0|0|||42437
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2027|Skin Care|20221|||||||||94006837|Vaseline HW100ml+Lux 100g Free40602558|||||||2022-01-31|0|0.0|0|0|||41201
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2027|Skin Care|20221|||||||||94006838|Vaseline TM 100ml+Lux 100g Free40602558|||||||2022-01-31|0|0.0|0|0|||41195
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1119|Home & Hygiene|20221|||||||||94007033|Vim 500ml+dishwasher brush free40623976|||||||2022-01-31|0|0.0|0|0|||42047
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1119|Home & Hygiene|20221|||||||||94007361|Vim 400g+soap tray free(40695187)GTMT|||||||2022-01-31|0|0.0|0|0|||41215
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2026|Skin Cleansing|20221|||||||||94007093|PB FLORAL MULTPCK+P&G100GFREE40641415NT|||||||2022-01-31|0|0.0|0|0|||42610
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2026|Skin Cleansing|20221|||||||||94007094|PEARS P&G MULTPCK+P&G100GFREE40641415NT|||||||2022-01-31|0|0.0|0|0|||42609
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1117|Oral Care|20221|||||||||94006956|Signal Deep Clean Tooth Brush|||||||2022-01-31|0|924754.866|91|271|||42582
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1117|Oral Care|20221|||||||||94007109|CLUP PPMTsplash 120gx2 PO(40643771)MT|||||||2022-01-31|0|0.0|0|0|||40127
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1116|Hair Care|20221|||||||||94007115|CLEARICECOOL200+CLUP RHFR40G40643789MT|||||||2022-01-31|0|0.0|0|0|||40112
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2027|Skin Care|20221|||||||||94007096|PondsW/B25g+PondsWB F/F50g PO40643809MT|||||||2022-01-31|0|0.0|0|0|||40766
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2026|Skin Cleansing|20221|||||||||94011114|Lifebuoy Total Multipack 100g*2|||||||2022-01-31|0|0.0|153|2259|||42071
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2026|Skin Cleansing|20221|||||||||94007194|PB P&G multipack+CONTAINER 40632497NT|||||||2022-01-31|0|0.0|0|0|||42609
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH2026|Skin Cleansing|20221|||||||||94010709|Lux Limited Edition MP 100g*4|||||||2022-01-31|0|514589.0303|58|842|||42373
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2022-01-31|L3-CH1119|Home & Hygiene|20221|||||||||94007139|VIM LIQUID 500ML+6 SCRUBBER (40595991)NT|||||||2022-01-31|0|0.0|0|1|||41217
